dynamotor	0.6	0.91652	[0, 2, 0, 0, 0, 0, 2, 0, 2, 0]
disfunctia	-1.8	0.6	[-2, -3, -2, -1, -2, -1, -2, -1, -2, -2]
dornic	1.5	0.67082	[1, 3, 1, 2, 2, 2, 1, 1, 1, 1]
nerabdare	1.6	0.66332	[0, 1, 2, 2, 2, 2, 2, 1, 2, 2]
aviditate	1.7	0.45826	[2, 2, 2, 2, 1, 1, 2, 2, 2, 1]
eagers	1.6	0.66332	[2, 2, 3, 1, 2, 1, 1, 1, 2, 1]
zelos	2.3	0.64031	[3, 2, 3, 1, 2, 2, 2, 3, 3, 2]
usura	1.5	0.92195	[1, 1, 1, 0, 2, 1, 2, 3, 3, 1]
facilitat	1.2	0.74833	[2, 0, 1, 0, 2, 2, 1, 1, 1, 2]
trandav	1.5	1.0247	[2, 1, 1, 2, 1, 0, 3, 2, 0, 3]
easefully	1.4	0.4899	[2, 2, 1, 1, 1, 1, 2, 2, 1, 1]
sevalet	0.3	0.45826	[0, 0, 0, 0, 1, 1, 0, 0, 0, 1]
servitute	1.6	0.91652	[0, 1, 2, 3, 2, 1, 2, 1, 3, 1]
servituti	0.4	1.11355	[0, 0, 0, 1, 2, -2, 1, 0, 2, 0]
usureaza	1.3	0.78102	[2, 0, 1, 0, 2, 2, 2, 1, 1, 2]
Mai usor	1.8	0.9798	[1, 1, 2, 2, 4, 3, 2, 1, 1, 1]
Cel mai simplu	1.8	1.07703	[2, 4, 1, 3, 2, 0, 2, 2, 1, 1]
usor	1.4	0.4899	[2, 1, 1, 2, 1, 2, 1, 2, 1, 1]
dezinvoltura	1.6	0.66332	[2, 1, 1, 2, 3, 2, 1, 1, 2, 1]
easing	1.0	0.63246	[0, 0, 2, 1, 1, 2, 1, 1, 1, 1]
usor	1.9	1.04403	[1, 4, 2, 1, 1, 3, 1, 3, 2, 1]
comod	1.3	0.45826	[1, 1, 1, 1, 1, 1, 2, 2, 2, 1]
easygoingness	1.5	0.67082	[1, 2, 1, 2, 1, 3, 1, 2, 1, 1]
extaz	3.3	1.18743	[4, 4, 3, 4, 4, 0, 3, 3, 4, 4]
extaze	2.3	1.34536	[3, 3, 2, 4, 3, 1, 3, -1, 2, 3]
extaz	2.9	1.75784	[4, 3, 3, 4, 4, 2, -2, 3, 4, 4]
extatic	2.3	1.34536	[3, 4, 3, 4, 1, 1, 1, 4, 1, 1]
extatic	2.8	1.93907	[3, 4, -1, 4, 4, 4, -1, 3, 4, 4]
extatici	2.9	0.83066	[1, 3, 4, 4, 3, 3, 3, 2, 3, 3]
straniu	-1.5	0.67082	[-1, -1, -2, -2, -1, -1, -2, -1, -3, -1]
fricos	-0.9	1.04403	[-3, -1, -2, -1, -2, 0, 0, 0, 0, 0]
efectiv	2.1	0.83066	[2, 2, 2, 1, 3, 4, 2, 1, 2, 2]
in mod eficient	1.9	0.7	[1, 2, 1, 2, 2, 1, 3, 3, 2, 2]
eficienta	1.6	0.4899	[2, 1, 1, 2, 2, 2, 1, 2, 2, 1]
eficienta	1.5	0.5	[2, 1, 2, 2, 1, 2, 1, 1, 2, 1]
eficient	1.8	0.9798	[1, 2, 1, 1, 2, 3, 3, 0, 2, 3]
eficient	1.7	0.78102	[1, 3, 2, 1, 3, 1, 1, 2, 2, 1]
effin	-2.3	1.18743	[0, -3, -3, -3, -2, -1, -4, -1, -3, -3]
egocentrism	-1.4	0.91652	[-2, -3, -1, -2, -2, 0, 0, -1, -2, -1]
egoismele	-1.0	0.7746	[-1, -1, -1, -1, -1, 0, 0, -1, -3, -1]
egocentric	-2.3	0.9	[-2, -1, -2, -3, -4, -2, -3, -3, -1, -2]
egocentric	-1.4	1.0198	[-2, -1, -1, -1, -2, 1, -3, -2, -1, -2]
egotistic	-0.9	1.57797	[-1, -2, -2, -1, -2, 1, -3, 2, 1, -2]
egotic	-1.8	0.87178	[-2, -1, -1, -2, -1, -3, -3, -1, -1, -3]
egotists	-1.7	0.78102	[-1, -2, 0, -2, -2, -2, -3, -1, -2, -2]
entuziasmat	3.2	0.74833	[2, 4, 4, 3, 4, 3, 3, 2, 3, 4]
euforie	1.5	1.43178	[1, 2, -2, 2, 2, 3, 0, 3, 2, 2]
eleganta	2.1	0.53852	[3, 2, 2, 1, 2, 2, 3, 2, 2, 2]
elegances	1.8	0.6	[2, 2, 1, 1, 2, 2, 2, 3, 2, 1]
elegancies	1.6	1.0198	[2, 1, 2, 1, 1, 0, 4, 1, 2, 2]
elegantei	2.1	0.53852	[3, 2, 2, 1, 2, 2, 3, 2, 2, 2]
elegant	2.1	0.83066	[2, 2, 2, 1, 4, 1, 2, 3, 2, 2]
elegant	1.9	0.83066	[2, 1, 1, 3, 2, 2, 1, 3, 3, 1]
rusine	-1.2	1.66132	[-2, -2, -3, -1, -2, -2, 2, 2, -2, -2]
infect	-2.2	1.66132	[-2, -2, -3, -1, -2, -2, 2, 2, -2, -2]
infecta	-2.2	1.66132	[-2, -2, -3, -1, -2, -2, 2, 2, -2, -2]
embarrassable	-1.6	0.8	[-3, -2, -1, -3, -1, -1, -1, -2, -1, -1]
jenat	-1.5	0.67082	[-2, -2, -1, -2, -1, -3, -1, -1, -1, -1]
embarrassedly	-1.1	1.44568	[-2, -1, -2, -3, 1, -1, -1, -2, -2, 2]
stanjeneste	-1.7	0.78102	[-2, -3, -1, -2, -1, -3, -2, -1, -1, -1]
jenant	-1.6	0.8	[-3, -1, -1, -1, -1, -2, -1, -2, -3, -1]
embarrassingly	-1.7	0.64031	[-2, -1, -1, -2, -1, -2, -1, -3, -2, -2]
jena	-1.9	0.53852	[-2, -2, -1, -2, -2, -2, -2, -1, -3, -2]
jenante	-1.7	0.64031	[-2, -1, -2, -1, -1, -2, -2, -1, -2, -3]
amarat	-0.4	1.35647	[1, -2, -1, 1, -2, 2, 0, -1, 0, -2]
imbratisare	1.3	1.34536	[3, 2, 1, 3, 2, -1, 2, 1, -1, 1]
de urgenta	-1.6	2.05913	[-3, -3, -3, -3, -4, 2, 1, -1, 1, -3]
emotional	0.6	1.0198	[1, -1, 0, 0, 0, 2, 0, 2, 2, 0]
empatica	1.7	1.1	[-1, 3, 2, 2, 2, 1, 3, 1, 2, 2]
desertat	-0.7	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
goleasca	-0.7	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
emptiers	-0.7	0.78102	[0, 0, -1, 0, -1, -1, -2, 0, -2, 0]
goale	-0.7	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
mai gol	-1.8	1.07703	[-1, -2, -2, -1, -1, -2, -3, 0, -4, -2]
prosteste	-1.0	1.41421	[-2, 2, -1, -1, -1, 0, -4, -1, -1, -1]
goliciune	-1.9	0.7	[-2, -2, -3, -2, -2, -1, -1, -3, -1, -2]
emptinesses	-1.5	1.11803	[-1, -1, -3, -1, -1, -1, -2, 0, -4, -1]
emptins	-0.3	0.45826	[0, 0, 0, -1, 0, 0, 0, -1, -1, 0]
gol	-0.8	0.74833	[-1, -1, -1, -1, -1, -1, -2, 0, -1, 1]
golire	-0.6	1.0198	[2, -1, -1, 0, -1, 0, -1, -1, -2, -1]
fermecat	1.6	0.8	[1, 3, 1, 2, 1, 3, 1, 2, 1, 1]
a incuraja	2.3	0.78102	[2, 1, 3, 2, 3, 4, 2, 2, 2, 2]
incurajata	1.5	0.5	[1, 2, 2, 2, 2, 2, 1, 1, 1, 1]
incurajare	1.8	0.9798	[2, 1, 2, 1, 1, 3, 1, 2, 4, 1]
incurajari	2.1	0.7	[3, 2, 3, 2, 1, 2, 3, 2, 2, 1]
sustinatorul	1.5	0.5	[2, 1, 2, 1, 1, 2, 1, 1, 2, 2]
encouragers	1.5	0.5	[2, 2, 1, 1, 2, 2, 1, 1, 2, 1]
incurajeaza	1.9	0.53852	[2, 2, 1, 2, 2, 1, 2, 2, 2, 3]
incurajator	2.4	0.66332	[2, 3, 2, 3, 3, 2, 3, 2, 1, 3]
In mod incurajator	2.0	0.7746	[1, 1, 1, 3, 2, 2, 2, 3, 2, 3]
sustine	1.3	0.9	[0, 1, 0, 1, 3, 2, 2, 2, 1, 1]
aprobat	1.0	0.89443	[1, 2, 0, 1, 1, 0, 1, 0, 3, 1]
aprobare	1.3	0.9	[0, 1, 2, 2, 1, 2, 0, 1, 3, 1]
masura aprobate de catre	1.4	0.4899	[1, 2, 1, 2, 1, 1, 1, 2, 2, 1]
inamici	-2.2	0.6	[-2, -3, -1, -2, -2, -3, -2, -3, -2, -2]
dusman	-2.5	0.92195	[-3, -2, -3, -3, -3, -4, -1, -3, -1, -2]
energic	1.9	0.53852	[2, 1, 3, 2, 2, 2, 1, 2, 2, 2]
energic	1.8	0.6	[2, 2, 1, 1, 2, 2, 3, 1, 2, 2]
energetica	0.3	0.64031	[1, 0, 0, 0, 0, 0, 2, 0, 0, 0]
energii	0.9	1.04403	[1, 0, 0, 2, 0, 1, 3, 2, 0, 0]
galvaniza	2.2	0.4	[2, 2, 2, 2, 2, 2, 3, 2, 3, 2]
energizat	2.1	0.53852	[2, 3, 1, 2, 2, 2, 3, 2, 2, 2]
ofera energie	2.2	0.6	[3, 3, 2, 2, 1, 3, 2, 2, 2, 2]
energizant	1.9	0.7	[2, 3, 1, 2, 2, 3, 2, 1, 1, 2]
energizare	1.6	0.66332	[1, 2, 1, 3, 1, 1, 2, 2, 2, 1]
energizations	1.5	1.11803	[1, 0, 3, 1, 3, 0, 1, 1, 2, 3]
galvaniza	2.1	0.7	[2, 2, 2, 1, 3, 2, 3, 2, 3, 1]
energizat	2.3	0.64031	[3, 2, 3, 3, 3, 2, 2, 2, 1, 2]
energizant	2.1	0.53852	[3, 2, 2, 2, 2, 2, 2, 3, 1, 2]
energizare	1.7	0.9	[2, 0, 2, 3, 3, 1, 1, 2, 2, 1]
energizeaza	2.1	0.53852	[3, 2, 3, 2, 2, 2, 2, 2, 1, 2]
energizant	2.0	0.63246	[3, 3, 2, 1, 2, 2, 1, 2, 2, 2]
energie	1.1	0.83066	[0, 2, 0, 2, 1, 1, 2, 1, 2, 0]
angaja	1.4	0.8	[1, 2, 3, 2, 1, 1, 0, 1, 2, 1]
angajat	1.7	1.1	[1, 1, 2, 2, 1, 0, 2, 3, 4, 1]
logodna	2.0	1.34164	[0, 0, 3, 4, 4, 2, 1, 2, 2, 2]
angajamente	0.6	0.8	[1, 0, 0, 2, 0, 2, 0, 0, 1, 0]
Engager	1.1	0.7	[1, 1, 0, 2, 1, 0, 2, 1, 2, 1]
engagers	1.0	0.7746	[1, 1, 1, 0, 2, 1, 0, 2, 2, 0]
cupleaza	1.0	0.7746	[1, 1, 0, 2, 1, 0, 1, 2, 2, 0]
captivant	1.4	0.4899	[2, 2, 1, 1, 2, 1, 1, 1, 1, 2]
Pasionati	1.5	0.67082	[1, 2, 3, 1, 1, 1, 1, 1, 2, 2]
preocupat	0.6	1.49666	[0, 2, 0, 2, -2, 2, 3, -1, 0, 0]
se bucura	2.2	0.6	[3, 2, 2, 2, 3, 2, 2, 3, 2, 1]
agreabil	1.9	0.53852	[3, 2, 2, 1, 2, 1, 2, 2, 2, 2]
enjoyableness	1.9	1.13578	[2, 2, 2, 2, 1, 3, 3, 3, -1, 2]
placut	1.8	0.4	[2, 2, 2, 1, 2, 1, 2, 2, 2, 2]
sa bucurat	2.3	0.64031	[2, 2, 1, 3, 3, 3, 2, 2, 2, 3]
enjoyer	2.2	0.6	[2, 2, 1, 3, 3, 2, 2, 2, 2, 3]
enjoyers	2.2	0.74833	[2, 4, 2, 2, 2, 2, 2, 3, 2, 1]
se bucura	2.4	0.66332	[2, 2, 2, 3, 3, 3, 1, 3, 2, 3]
bucurie	2.6	0.4899	[2, 3, 2, 3, 2, 3, 2, 3, 3, 3]
desfatarilor	2.0	0.7746	[3, 1, 1, 3, 2, 1, 2, 2, 2, 3]
se bucura	2.3	0.45826	[2, 3, 2, 2, 2, 3, 2, 3, 2, 2]
lumina	2.3	1.1	[2, 2, 1, 3, 2, 1, 1, 4, 3, 4]
luminat	2.2	0.87178	[4, 2, 3, 1, 2, 2, 1, 3, 2, 2]
edificator	2.3	0.64031	[3, 2, 2, 2, 2, 2, 2, 4, 2, 2]
ilumineaza	1.7	1.00499	[2, 1, 1, 1, 1, 2, 4, 1, 3, 1]
plictiseala	-1.2	0.6	[-1, -1, -1, -2, -1, -1, -2, -1, 0, -2]
infuria	-2.6	0.91652	[-3, -3, -3, -4, -1, -1, -3, -2, -3, -3]
infuriat	-1.7	1.79165	[-3, -3, -3, -3, 2, -1, -3, -1, 1, -3]
enrages	-1.8	1.6	[-3, -3, -3, -3, 1, -1, -3, -1, 1, -3]
infuriind	-2.8	0.74833	[-4, -2, -3, -2, -2, -3, -3, -2, -4, -3]
fermeca	3.0	0.63246	[2, 4, 3, 3, 4, 3, 3, 2, 3, 3]
subjuga	-3.1	0.9434	[-3, -4, -2, -4, -4, -2, -4, -2, -4, -2]
inrobit	-1.7	2.41039	[3, -3, -3, -3, -4, -4, -4, 1, -1, 1]
inrobeste	-1.6	2.15407	[2, -2, -3, -2, -4, -4, -4, 1, -1, 1]
asigura	1.6	0.91652	[2, 1, 3, 1, 1, 2, 3, 2, 0, 1]
asigurare	1.1	0.9434	[0, 1, 3, 1, 1, 2, 1, 0, 2, 0]
intreprinzator	2.3	0.78102	[3, 2, 1, 3, 3, 2, 1, 2, 3, 3]
distra	1.3	0.64031	[1, 2, 1, 1, 2, 1, 2, 0, 1, 2]
distrati	1.7	0.64031	[1, 2, 2, 1, 2, 1, 1, 3, 2, 2]
animatoare	1.6	1.2	[1, 4, 2, 2, 0, 0, 1, 3, 1, 2]
animatori	1.0	0.7746	[0, 1, 2, 2, 0, 0, 1, 1, 2, 1]
distractiv	1.9	0.83066	[1, 2, 1, 1, 3, 2, 3, 2, 3, 1]
entertainingly	1.9	0.53852	[2, 1, 2, 3, 2, 2, 1, 2, 2, 2]
divertisment	1.8	0.9798	[2, 0, 4, 2, 2, 1, 2, 2, 1, 2]
divertisment	2.3	1.18743	[3, 3, 3, 2, 1, 0, 3, 4, 1, 3]
entertains	2.4	0.66332	[2, 2, 2, 2, 2, 3, 4, 3, 2, 2]
inrobi	0.4	1.42829	[2, 2, 0, 2, 0, -1, -2, 2, 0, -1]
entuziasma	1.6	0.66332	[1, 2, 1, 1, 3, 1, 2, 2, 2, 1]
entuziasmata	2.0	0.63246	[3, 3, 1, 2, 2, 2, 2, 1, 2, 2]
entuziasmeaza	1.7	0.78102	[2, 3, 1, 2, 1, 3, 1, 1, 1, 2]
entuziasm	1.9	0.9434	[3, 3, 3, 2, 1, 0, 2, 1, 2, 2]
entuziasme	2.0	0.89443	[1, 3, 2, 2, 3, 2, 0, 2, 3, 2]
entuziast	1.5	0.67082	[1, 2, 2, 2, 0, 1, 1, 2, 2, 2]
entuziast	2.2	0.9798	[1, 2, 3, 4, 2, 3, 2, 1, 1, 3]
cu entuziasm	2.6	0.66332	[3, 3, 3, 2, 3, 3, 3, 3, 2, 1]
entuziasti	1.4	0.91652	[1, 1, 0, 3, 3, 2, 1, 1, 1, 1]
entuziasmant	1.9	0.7	[2, 1, 2, 1, 2, 3, 2, 1, 2, 3]
intitulat	1.1	0.83066	[2, 2, 1, 1, 2, 1, 1, -1, 1, 1]
incredintate	0.8	1.46969	[3, 0, 2, 2, 1, 1, -1, 0, -2, 2]
invidiat	-1.1	0.83066	[-1, -2, -2, 1, -2, -1, -1, -1, -1, -1]
pizmas	-1.0	0.7746	[-1, -2, -2, -1, -1, 1, -1, -1, -1, -1]
enviers	-1.1	1.13578	[-3, -1, 0, -3, -1, -1, -1, -1, 1, -1]
invidii	-0.8	0.9798	[-1, -2, -2, 1, -1, 1, -1, -1, -1, -1]
invidios	-1.1	0.83066	[-2, -1, -1, -1, -2, -1, -1, 1, -2, -1]
invidie	-1.1	0.83066	[-2, -1, -1, -2, -1, -1, -1, 1, -1, -2]
pizma	-0.8	1.32665	[-1, -1, -1, -1, -3, 2, -2, -1, 1, -1]
envyingly	-1.3	1.55242	[-2, 3, -2, -2, -1, -3, -1, -1, -2, -2]
eronat	-1.8	0.6	[-2, -3, -2, -2, -2, -2, -1, -1, -1, -2]
eroare	-1.7	0.64031	[-2, -1, -2, -1, -2, -1, -1, -2, -3, -2]
erori	-1.4	0.66332	[-2, -1, -2, 0, -2, -2, -1, -1, -1, -2]
evadare	0.7	1.00499	[2, 0, 0, 1, 0, 1, 0, 3, 0, 0]
evadari	0.5	1.36015	[4, 1, 1, 0, -1, 0, -1, 0, 1, 0]
evadarea	0.2	1.46969	[-2, 2, -1, 0, 1, 0, 2, 2, -2, 0]
stimat	1.9	0.83066	[3, 2, 1, 2, 3, 1, 1, 2, 3, 1]
etic	2.3	0.78102	[3, 3, 3, 3, 2, 2, 1, 3, 2, 1]
euforie	3.3	0.9	[4, 4, 3, 3, 3, 4, 4, 4, 1, 3]
euforic	3.2	0.87178	[3, 4, 3, 3, 3, 4, 4, 4, 1, 3]
evacuare	-2.0	0.63246	[-2, -2, -3, -2, -3, -2, -1, -2, -1, -2]
rau	-3.4	0.91652	[-4, -4, -4, -3, -3, -4, -1, -4, -3, -4]
raufacator	-3.1	0.7	[-2, -3, -3, -3, -4, -4, -3, -2, -3, -4]
facatorii de rele	-2.4	0.4899	[-3, -3, -2, -2, -2, -2, -2, -2, -3, -3]
rautatea	-3.1	0.7	[-4, -4, -3, -3, -3, -4, -2, -3, -2, -3]
evildoings	-2.5	1.0247	[-3, -1, -1, -3, -4, -2, -4, -2, -2, -3]
eviler	-2.1	1.13578	[-2, -1, -3, -2, -4, -3, -1, -2, 0, -3]
evilest	-2.5	1.0247	[-3, -4, -1, -3, -2, -3, -1, -4, -2, -2]
eviller	-2.9	0.83066	[-3, -3, -4, -2, -2, -3, -2, -4, -2, -4]
evillest	-3.3	0.78102	[-3, -4, -2, -3, -4, -2, -4, -4, -3, -4]
evilly	-3.4	0.8	[-2, -4, -4, -4, -3, -4, -4, -4, -3, -2]
rautatii	-3.1	1.04403	[-3, -4, -4, -4, -4, -2, -3, -2, -1, -4]
rele	-2.7	0.78102	[-3, -2, -2, -4, -4, -2, -3, -2, -3, -2]
exagera	-0.6	0.66332	[-1, -1, -1, 0, -1, 0, 1, -1, -1, -1]
exagerat	-0.4	1.2	[-1, -1, -1, -1, -1, 2, 1, 1, -2, -1]
exagereaza	-0.6	1.28062	[-1, -1, -1, -1, -1, 1, 0, 2, -3, -1]
exagera	-0.7	0.9	[-1, -2, 0, -1, 0, 0, -2, -1, 1, -1]
exasperata	-1.8	1.53623	[-4, -3, -3, -1, -1, -1, 1, -1, -4, -1]
excela	2.0	1.0	[3, 0, 2, 3, 1, 1, 3, 3, 2, 2]
excelat	2.2	0.87178	[1, 2, 2, 2, 3, 2, 4, 3, 2, 1]
excelenta	3.1	0.9434	[4, 3, 4, 3, 2, 3, 1, 4, 3, 4]
excelente	2.5	0.92195	[4, 2, 2, 2, 4, 3, 2, 2, 3, 1]
Excelentele	2.4	0.4899	[3, 2, 3, 3, 2, 2, 2, 2, 3, 2]
excelenta	2.5	0.80623	[4, 2, 3, 3, 2, 3, 1, 3, 2, 2]
excelent	2.7	0.64031	[2, 3, 3, 3, 3, 2, 3, 2, 2, 4]
excelent	3.1	0.7	[4, 3, 3, 3, 2, 3, 3, 4, 4, 2]
exceland	2.5	0.67082	[2, 2, 3, 3, 3, 2, 2, 4, 2, 2]
exceleaza	2.5	0.92195	[4, 2, 4, 2, 2, 1, 2, 3, 3, 2]
excelsior	0.7	0.64031	[1, 0, 0, 2, 0, 1, 1, 1, 1, 0]
excitabilities	1.5	1.0247	[2, 0, 1, 1, 3, 1, 2, 3, 2, 0]
excitabilitate	1.2	0.87178	[0, 1, 1, 0, 1, 2, 3, 1, 2, 1]
excitabil	1.5	0.92195	[2, 3, 1, 0, 1, 2, 2, 0, 2, 2]
excitableness	1.0	1.09545	[0, 0, 2, 0, 2, 0, 2, 0, 1, 3]
excitanta	1.8	1.16619	[1, 0, 1, 3, 2, 0, 3, 3, 2, 3]
excitanti	1.2	0.9798	[1, 0, 1, 2, 2, 2, 1, -1, 2, 2]
excitatie	1.8	0.87178	[2, 0, 3, 1, 3, 2, 2, 2, 1, 2]
excitatii	1.8	1.16619	[3, 3, -1, 2, 2, 2, 1, 1, 3, 2]
excitant	0.3	0.78102	[0, 1, 1, 0, 0, 0, 2, 0, -1, 0]
excitator	1.1	1.7	[-1, 2, 2, 1, 2, 2, 2, 3, -3, 1]
excita	2.1	1.22066	[1, 2, 2, 1, 2, 0, 4, 4, 3, 2]
excitat	1.4	0.4899	[1, 1, 2, 1, 2, 1, 2, 1, 1, 2]
emotionat	2.3	0.9	[3, 3, 2, 3, 1, 3, 1, 3, 1, 3]
entuziasm	2.2	0.4	[2, 2, 2, 3, 3, 2, 2, 2, 2, 2]
excitements	1.9	0.53852	[2, 1, 2, 3, 2, 2, 2, 2, 2, 1]
atatator	1.9	0.9434	[3, 2, 3, 1, 0, 1, 2, 3, 2, 2]
excitatori	1.4	1.42829	[1, 2, 0, 1, 2, 4, 0, -1, 3, 2]
excita	2.1	0.83066	[2, 3, 3, 2, 0, 2, 2, 3, 2, 2]
emotionant	2.2	0.87178	[3, 2, 1, 1, 1, 3, 3, 3, 2, 3]
excitingly	1.9	0.9434	[3, 2, 3, 0, 1, 2, 1, 2, 2, 3]
excitonilor	0.3	0.64031	[2, 0, 0, 0, 0, 0, 1, 0, 0, 0]
excitonic	0.2	0.6	[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]
excitonilor	0.8	0.6	[1, 2, 0, 1, 1, 0, 0, 1, 1, 1]
excitor	0.5	0.67082	[2, 0, 0, 0, 1, 1, 1, 0, 0, 0]
exclude	-0.9	1.13578	[-1, -2, -1, -3, -1, 1, -1, -1, 1, -1]
exclus	-1.4	1.62481	[-2, -1, -3, -3, -2, -3, -2, 1, -1, 2]
excludere	-1.2	1.249	[-2, -2, -3, -1, -2, -1, -1, -1, 2, -1]
exclusiv	0.5	0.92195	[0, 0, 0, -1, 2, 0, 1, 2, 1, 0]
tortura	-2.7	0.64031	[-2, -3, -2, -3, -3, -2, -4, -3, -2, -3]
excruciated	-1.3	1.9	[-4, -1, -4, 0, 2, -2, -1, -1, -3, 1]
excruciates	-1.0	2.19089	[-4, 1, -4, 0, 1, -3, -1, 1, -3, 2]
chinuitor	-3.3	0.9	[-3, -4, -4, -4, -4, -4, -4, -2, -2, -2]
sfasietor	-2.9	1.04403	[-2, -4, -3, -2, -4, -1, -2, -3, -4, -4]
tortura	-3.4	0.66332	[-4, -3, -2, -4, -4, -3, -4, -3, -3, -4]
excruciations	-1.9	1.51327	[-3, -3, -2, -4, -1, -1, 1, -4, -1, -1]
scuza	0.3	1.73494	[0, 0, 3, -1, 0, -1, -2, 0, 4, 0]
scuti	0.4	0.91652	[1, 0, 0, 0, 2, -1, 0, 0, 2, 0]
epuiza	-1.2	0.87178	[0, -1, 0, -1, -1, -3, -2, -2, -1, -1]
epuizat	-1.5	1.28452	[-2, -1, 2, -2, -3, -2, -2, -1, -2, -2]
exhaustor	-1.3	0.64031	[-1, -1, 0, -1, -2, -1, -1, -2, -2, -2]
absorbire	-1.3	0.45826	[-2, -1, -2, -1, -1, -2, -1, -1, -1, -1]
exhaustibility	-0.8	1.07703	[0, -2, -3, 0, 1, -1, -1, -1, 0, -1]
epuizabile	-1.0	0.63246	[-1, -1, 0, -1, -2, -2, -1, 0, -1, -1]
extenuant	-1.5	0.5	[-1, -2, -1, -1, -2, -1, -2, -2, -1, -2]
epuizare	-1.5	0.92195	[-2, -1, 1, -2, -2, -2, -2, -1, -2, -2]
evacuarilor	-1.1	0.9434	[-1, -3, -2, -1, -1, -1, -1, 1, -1, -1]
exhaustiv	-0.5	0.67082	[-1, -1, 0, -1, -2, 0, 0, 0, 0, 0]
exhaustiv	-0.7	0.78102	[-2, 0, -1, -1, -1, -2, 0, 0, 0, 0]
exhaustivitatea	-1.1	1.3	[-2, -2, 0, -1, -1, 1, -4, -1, 0, -1]
inepuizabila	0.2	1.8868	[1, 1, 0, 2, 3, 0, -2, 2, -2, -3]
exhaustlessness	0.9	1.75784	[2, 2, 1, 1, -4, 2, 1, 2, 0, 2]
evacuari	-1.1	0.53852	[-2, -1, 0, -1, -1, -2, -1, -1, -1, -1]
inveselit	3.0	0.63246	[3, 3, 3, 3, 2, 2, 4, 4, 3, 3]
exhilarates	2.8	1.07703	[4, 3, 3, 3, 0, 2, 3, 4, 3, 3]
inveselitor	1.7	1.61555	[3, 4, 3, 2, -1, 1, 1, 3, -1, 2]
absolvi	1.8	0.74833	[2, 2, 2, 2, 3, 2, 1, 0, 2, 2]
exonerata	1.8	1.83303	[3, -2, 2, 3, 2, 4, 3, 1, -1, 3]
exonereaza	1.6	1.90788	[3, -2, 1, 2, 3, 4, 0, 3, -1, 3]
disculpa	1.0	1.41421	[2, -2, 3, 0, 0, 2, 0, 2, 2, 1]
extinde	1.3	0.64031	[0, 2, 2, 1, 1, 1, 2, 1, 2, 1]
se extinde	0.4	0.66332	[0, 1, 0, 0, 0, 0, 0, 0, 2, 1]
expulza	-1.9	1.44568	[0, -4, -3, -1, -3, -1, 0, -2, -4, -1]
exclus	-1.0	1.94936	[-1, -2, 2, -2, -4, -3, -2, 1, 2, -1]
expulzand	-1.6	1.49666	[-2, -2, -2, -2, -2, -3, -4, -1, 1, 1]
expulzeaza	-1.6	1.11355	[-4, -2, 0, -3, -1, -1, -1, -2, -1, -1]
exploata	-0.4	1.62481	[-2, -1, -1, 2, -2, -2, 2, -1, 2, -1]
exploatat	-2.0	1.0	[-3, -3, -1, -1, -1, -4, -2, -2, -1, -2]
exploatand	-1.9	1.22066	[0, -3, -3, 0, -2, -3, -1, -1, -3, -3]
exploituri	-1.4	0.8	[-2, -2, -2, -1, -1, 0, -2, 0, -2, -2]
explorare	0.9	0.7	[2, 2, 0, 1, 1, 0, 1, 0, 1, 1]
explorari	0.3	1.1	[1, 1, 0, 0, 1, 2, 1, -2, -1, 0]
expune	-0.6	0.8	[-1, -1, 0, 0, -2, 1, -1, 0, -1, -1]
expuse	-0.3	1.18743	[-2, -1, 0, 2, 0, 0, -1, 1, -2, 0]
expune	-0.5	0.92195	[-1, -1, 0, 2, -1, 0, -1, -1, -1, -1]
expunere	-1.1	0.7	[-2, -2, -1, -1, 0, -2, -1, -1, 0, -1]
extinde	0.7	0.78102	[2, 0, 0, 0, 1, 2, 1, 1, 0, 0]
extinde	0.5	0.80623	[2, 0, 2, 0, 0, 0, 1, 0, 0, 0]
exuberant	2.8	0.6	[2, 3, 2, 3, 2, 4, 3, 3, 3, 3]
exultant	3.0	1.18322	[4, 4, 3, 0, 3, 4, 3, 3, 2, 4]
exultantly	1.4	1.49666	[3, 2, 4, 1, 1, 2, -2, 1, 1, 1]
fab	2.0	1.0	[2, 1, 1, 3, 1, 2, 2, 4, 3, 1]
fabulos	2.4	0.8	[2, 2, 3, 4, 3, 3, 1, 2, 2, 2]
caracter fabulos	2.8	1.07703	[4, 1, 4, 3, 1, 3, 3, 2, 4, 3]
moft	0.9	0.83066	[2, 0, 1, 1, 1, 0, 0, 2, 2, 0]
corvoada	-2.1	0.83066	[-3, -1, -2, -4, -2, -2, -2, -1, -2, -2]
snop	-3.4	0.8	[-2, -4, -4, -3, -2, -4, -4, -4, -3, -4]
poponari	-3.2	0.9798	[-2, -4, -4, -4, -3, -4, -4, -3, -1, -3]
esua	-2.5	0.67082	[-2, -3, -3, -3, -4, -2, -2, -2, -2, -2]
a esuat	-2.3	0.9	[-2, -3, -1, -2, -2, -1, -3, -3, -4, -2]
